Benchmark,"Benchmark Version","Hardware Vendor	",System,"Nodes	","Form Factor	","Test Method	",Result,"ssj_ops @ 100% of target load	","ssj_ops @ 90% of target load	","ssj_ops @ 80% of target load	","ssj_ops @ 70% of target load	","ssj_ops @ 60% of target load	","ssj_ops @ 50% of target load	","ssj_ops @ 40% of target load	","ssj_ops @ 30% of target load	","ssj_ops @ 20% of target load	","ssj_ops @ 10% of target load	","Average watts @ 100% of target load	","Average watts @ 90% of target load	","Average watts @ 80% of target load	","Average watts @ 70% of target load	","Average watts @ 60% of target load	","Average watts @ 50% of target load	","Average watts @ 40% of target load	","Average watts @ 30% of target load	","Average watts @ 20% of target load	","Average watts@10% of target load	","Average watts @ active idle	","Performance/power @ 100% of target load	","Performance/power @ 90% of target load	","Performance/power @ 80% of target load	","Performance/power @ 70% of target load	","Performance/power @ 60% of target load	","Performance/power @ 50% of target load	","Performance/power @ 40% of target load	","Performance/power @ 30% of target load	","Performance/power @ 20% of target load	","Performance/power @ 10% of target load	","# Cores","# Chips ","# Cores Per Chip ","# Threads Per Core","Processor ","Processor MHz","Processor Characteristics","CPU(s) Orderable","1st Level Cache","2nd Level Cache","3rd Level Cache","Other Cache","Memory (GB)","Operating System","Operating System Version","File System",DIMMS,"Memory Description	","Network Controller	","NICs Connected	","NICs enabled (firmware)	","NICs enabled (OS)	","Network speed","JVM Vendor ","JVM Version ","JVM Instances ","JVM Affinity ","JVM Bitness ","JVM Options","Initial Heap ","Max Heap ","System Source ","System Designation ","Power Provisioning ","Disk Drive ","Disk Controller ","Power Management ","Power Supply Details ","Power Supplies Installed ","Power Supply Rating (watts)","HW Avail","SW Avail",License,"Tested By","Test Sponsor","Test Date",Published,"Updated ",Disclosure,"Disclosure URL",Disclosures
power_ssj2008,1.2,"Acer Incorporated","Gateway GR160 F1",1,1U,"Single Node",1515,446552,402481,357567,312732,269661,223169,179567,134090,89782,44687,196,187,178,168,159,150,141,132,123,109,81.4,2279,2151,2012,1857,1694,1492,1276,1018,733,408,8,2,4,2,"Intel Xeon L5520",2266,"Quad-Core, 2.26GHz, 8MB L3 Cache","1,2 chips","32 KB I + 32 KB D on chip per core","256 KB I+D on chip per core","8 MB I+D on chip per chip",None,8.00,"Windows Server 2008 x64, Enterprise Edition",SP2,NTFS,"4 x 2048 MB","2GB 2Rx8 PC3-10600E; slots 1A and 2A are populated on each processor",2,1,2,2,1000,"Oracle Corporation","Oracle JRockit(R) 6 P28.0.0 (build P28.0.0-29-114096-1.6.0_11-20090427-1759-windows-x86_64, compiled mode)",4,"start /affinity [0xF, 0xF0, 0xF00, 0xF000]",64,"-Xms1600m -Xmx1500m -Xns1600m -XXaggressive -XlargePages -XXthroughputCompaction -XXcallprofiling -XXlazyUnlocking -Xgc:genpar -XXgcthreads:4 -XXtlasize:min=12k,preferred=1024k",1600,1600,"Single Supplier",Server,Line-powered,"Intel X25-E Extreme 64 GB SLC SSD - SSDSA2SH064G1GC","Intel ICH10R SATA 3.0Gbps Controller","Balanced power enabled in OS","Supermicro PWS-721P-1R",1,720,Dec-2009,Jun-2009,97,"Acer Incorporated","Acer Incorporated",Oct-2009,Nov-2009,Nov-2009,http://www.spec.org/power_ssj2008/results/res2009q4/power_ssj2008-20091103-00206.html"<A HREF=""/power_ssj2008/results/res2009q4/power_ssj2008-20091103-00206.html"">HTML</A> <A HREF=""/power_ssj2008/results/res2009q4/power_ssj2008-20091103-00206.txt"">Text</A>"
power_ssj2008,1.2,"Acer Incorporated","Gateway GR160 F1(Intel Xeon X5670, 2.93 GHz)",1,1U,"Single Node",2477,893973,809723,717288,628644,539934,449364,358738,267535,178000,89446,267,249,233,216,198,179,162,148,137,125,76.9,3348,3246,3078,2909,2734,2513,2213,1805,1296,716,12,2,6,2,"Intel Xeon X5670",2933,"Six-Core, 2.93 GHz, 12 MB L3 cache","1,2 chips","32 KB I + 32 KB D on chip per core","512 KB I+D on chip per core","12 MB I+D on chip per chip",None,12.0,"Windows Server 2008, Enterprise Edition",R2,NTFS,"6 x 2048 MB","2GB 2Rx8 PC3-10600E; slots 1A, 2A, and 3A populated on each processor",1,1,2,2,1000,"IBM Corporation","IBM J9 VM (build 2.4, JRE 1.6.0 IBM J9 2.4 Windows Server 2008 amd64-64 jvmwa6460sr7-20091214_49398 (JIT enabled, AOT enabled)",6,"start /affinity [0xF, 0xF0, 0xF00,0xF000, 0xF0000, 0xF00000]",64,"-Xmn1100m -Xms1500m -Xmx1500m -Xaggressive -Xcompressedrefs -Xgcpolicy:gencon -XlockReservation -Xnoloa -XtlhPrefetch -Xlp",1500,1500,"Single Supplier",Server,Line-powered,"1 x 64GB SSD 2.5"" SATA","onboard SATA controller","Power save enabled in OS",PWS-721P-1R,1,720,Jun-2010,Dec-2009,97,"Acer Incorporated","Acer Incorporated",Oct-2010,Nov-2010,Nov-2010,http://www.spec.org/power_ssj2008/results/res2010q4/power_ssj2008-20101012-00301.html"<A HREF=""/power_ssj2008/results/res2010q4/power_ssj2008-20101012-00301.html"">HTML</A> <A HREF=""/power_ssj2008/results/res2010q4/power_ssj2008-20101012-00301.txt"">Text</A>"
power_ssj2008,1.2,"Acer Incorporated","Gateway GR180 F1(Intel Xeon X5670, 2.93 GHz)",1,2U,"Single Node",2484,896101,811462,718345,630102,539652,452312,360508,270226,178954,89523,265,248,233,217,199,180,163,149,137,125,76.5,3383,3272,3082,2901,2718,2516,2212,1818,1303,719,12,2,6,2,"Intel Xeon X5670",2933,"Six-Core, 2.93 GHz, 12 MB L3 cache","1,2 chips","32 KB I + 32 KB D on chip per core","512 KB I+D on chip per core","12 MB I+D on chip per chip",None,12.0,"Windows Server 2008, Enterprise Edition",R2,NTFS,"6 x 2048 MB","2GB 2Rx8 PC3-10600E; slots 1A, 2A, and 3A populated on each processor",1,1,2,2,1000,"IBM Corporation","IBM J9 VM (build 2.4, JRE 1.6.0 IBM J9 2.4 Windows Server 2008 amd64-64 jvmwa6460sr7-20091214_49398 (JIT enabled, AOT enabled)",6,"start /affinity [0xF, 0xF0, 0xF00,0xF000, 0xF0000, 0xF00000]",64,"-Xmn1100m -Xms1500m -Xmx1500m -Xaggressive -Xcompressedrefs -Xgcpolicy:gencon -XlockReservation -Xnoloa -XtlhPrefetch -Xlp",1500,1500,"Single Supplier",Server,Line-powered,"1 x 64GB SSD 2.5"" SATA(Intel SSDSA2SH064G1GC #899386)","onboard SATA controller","Power save enabled in OS",PWS-721P-1R,1,720,Jun-2010,Dec-2009,97,"Acer Incorporated","Acer Incorporated",Nov-2010,Dec-2010,Dec-2010,http://www.spec.org/power_ssj2008/results/res2010q4/power_ssj2008-20101104-00315.html"<A HREF=""/power_ssj2008/results/res2010q4/power_ssj2008-20101104-00315.html"">HTML</A> <A HREF=""/power_ssj2008/results/res2010q4/power_ssj2008-20101104-00315.txt"">Text</A>"
power_ssj2008,1.2,"Acer Incorporated","Gateway GR320 F1 (Intel Xeon X3470, 2.93 GHz)",1,1U,"Single Node",1932,312716,280950,251400,219190,189887,155882,125909,94248,62558,31041,125,116,107,98,89.7,80,71.9,63.5,55.2,47.4,39.6,2504,2428,2358,2237,2117,1947,1752,1485,1133,655,4,1,4,2,"Intel Xeon X3470",2933,"Quad-Core, 2.93GHz, 8MB L3 Cache","1 chip","32 KB I + 32 KB D on chip per core","256 KB I+D on chip per core","8 MB I+D on chip per chip",None,8.00,"Microsoft Windows Server 2008 R2 Enterprise Edition","6.1.7600 Build 7600",NTFS,"2 x 4096 MB","4GB 2Rx8 PC3-10600R; slots 1A and 2A are populated",2,1,1,1,1000,"IBM Corporation","IBM J9 VM <build 2.4, JRE 1.6.0 IBM J9 2.4 Windows Server 2008 amd64-64 jvmwa6460sr7-20091214_049398 <JIT enabled, AOT enabled>",2,"start /affinity [0F,F0]",64,"-Xaggressive -Xcompressedrefs -Xgcpolicy:gencon -Xmn1400m -ms1875m -Xmx1875m -XlockReservation -Xnoloa -XtlhPrefetch -Xlp",1875,1875,"Single Supplier",Server,Line-powered,"1 x 64GB SSD 2.5"" SATA, Acer P/N:KF.0640N.001","Integrated SATA controller","Balance power enabled in OS","Acbel FS9030",1,400,Mar-2010,Dec-2009,97,"Acer Incorporated","Acer Incorporated",Oct-2010,Dec-2010,Dec-2010,http://www.spec.org/power_ssj2008/results/res2010q4/power_ssj2008-20101103-00312.html"<A HREF=""/power_ssj2008/results/res2010q4/power_ssj2008-20101103-00312.html"">HTML</A> <A HREF=""/power_ssj2008/results/res2010q4/power_ssj2008-20101103-00312.txt"">Text</A>"
power_ssj2008,1.2,"Acer Incorporated","Gateway GR360 F1 (Intel Xeon X5670, 2.93 GHz)",1,1U,"Single Node",2426,891056,806961,716219,628835,535677,448513,359714,268299,178149,89575,272,253,239,223,201,182,168,151,142,126,73.3,3279,3187,2999,2826,2669,2461,2147,1776,1258,709,12,2,6,2,"Intel Xeon X5670",2933,"Six-Core, 2.93 GHz, 12 MB L3 cache","1,2 chips","32 KB I + 32 KB D on chip per core","256 KB I+D on chip per core","12 MB I+D on chip per chip",None,12.0,"Windows Server 2008, Enterprise Edition",R2,NTFS,"6 x 2048 MB","2GB 2Rx8 PC3-10600E; slots 1A, 2A, and 3A populated on each processor",1,1,4,4,1000,"IBM Corporation","IBM J9 VM (build 2.4, JRE 1.6.0 IBM J9 2.4 Windows Server 2008 amd64-64 jvmwa6460sr7-20091214_49398 (JIT enabled, AOT enabled)",6,"start /affinity [0xF, 0xF0, 0xF00,0xF000, 0xF0000, 0xF00000]",64,"-Xmn1100m -Xms1500m -Xmx1500m -Xaggressive -Xcompressedrefs -Xgcpolicy:gencon -XlockReservation -Xnoloa -XtlhPrefetch -Xlp",1500,1500,"Single Supplier",Server,Line-powered,"1 x 64GB SSD 2.5"" SATA, Acer Part#KF.0640N.001","onboard SATA controller","Power save enabled in OS",PWS-703P-1R,1,700,Jun-2010,Dec-2009,97,"Acer Incorporated","Acer Incorporated",Aug-2010,Sep-2010,Sep-2010,http://www.spec.org/power_ssj2008/results/res2010q3/power_ssj2008-20100902-00286.html"<A HREF=""/power_ssj2008/results/res2010q3/power_ssj2008-20100902-00286.html"">HTML</A> <A HREF=""/power_ssj2008/results/res2010q3/power_ssj2008-20100902-00286.txt"">Text</A>"
power_ssj2008,1.2,"Acer Incorporated","Gateway GR380 F1",1,2U,"Single Node",1592,465883,418915,373685,326978,279444,233341,187758,138305,93694,46557,198,187,177,167,156,147,138,128,119,107,88.2,2358,2235,2108,1962,1789,1591,1365,1083,790,434,8,2,4,2,"Intel Xeon L5530",2400,"Quad-Core, 2.40GHz, 8MB L3 Cache","1,2 chips","32 KB I + 32 KB D on chip per core","256 KB I+D on chip per core","8 MB I+D on chip per chip",None,8.00,"Windows Server 2008 x64, Enterprise Edition",SP2,NTFS,"4 x 2048 MB","2GB 2Rx8 PC3-10600E; slots 1A and 2A are populated on each processor",4,1,2,2,1000,"Oracle Corporation","Oracle JRockit(R) 6 P28.0.0 (build P28.0.0-29-114096-1.6.0_11-20090427-1759-windows-x86_64, compiled mode)",4,"start /affinity [0xF, 0xF0, 0xF00, 0xF000]",64,"-Xms1600m -Xmx1600m -Xns1500m -XXaggressive -XlargePages -XXthroughputCompaction -XXcallprofiling -XXlazyUnlocking -Xgc:genpar -XXgcthreads:4 -XXtlasize:min=12k,preferred=1024k",1600,1600,"Single Supplier",Server,Line-powered,"1 x Intel X25-E Extreme 64 GB SLC SSD - SSDSA2SH064G1GC","Intel ICH10R SATA 3.0Gbps Controller","Balanced power enabled in OS",PWS-721P-1R,1,720,May-2010,Jun-2009,97,"Acer Incorporated","Acer Incorporated",Feb-2010,Apr-2010,Apr-2010,http://www.spec.org/power_ssj2008/results/res2010q2/power_ssj2008-20100310-00235.html"<A HREF=""/power_ssj2008/results/res2010q2/power_ssj2008-20100310-00235.html"">HTML</A> <A HREF=""/power_ssj2008/results/res2010q2/power_ssj2008-20100310-00235.txt"">Text</A>"
power_ssj2008,1.2,"Acer Incorporated","Gateway GR380 F1 (Intel Xeon X5670, 2.93 GHz)",1,2U,"Single Node",2519,905129,817807,727251,636398,543276,452829,364191,273587,181805,91850,260,245,231,216,198,180,164,150,138,126,76.6,3478,3333,3152,2952,2751,2518,2225,1830,1318,730,12,2,6,2,"Intel Xeon X5670",2933,"Six-Core, 2.93 GHz, 12 MB L3 cache","1,2 chips","32 KB I + 32 KB D on chip per core","256 KB I+D on chip per core","12 MB I+D on chip per chip",None,12.0,"Windows Server 2008, Enterprise Edition",R2,NTFS,"6 x 2048 MB","2GB 2Rx8 PC3-10600E; slots 1A, 2A, and 3A populated on each processor",4,1,2,2,1000,"IBM Corporation","IBM J9 VM (build 2.4, JRE 1.6.0 IBM J9 2.4 Windows Server 2008 amd64-64 jvmwa6460sr7-20091214_49398 (JIT enabled, AOT enabled)",6,"start /affinity [0xF, 0xF0, 0xF00,0xF000, 0xF0000, 0xF00000]",64,"-Xmn1100m -Xms1500m -Xmx1500m -Xaggressive -Xcompressedrefs -Xgcpolicy:gencon -XlockReservation -Xnoloa -XtlhPrefetch -Xlp",1500,1500,"Single Supplier",Server,Line-powered,"1 x 64GB SSD 2.5"" SATA","onboard SATA controller","Power save enabled in OS",PS-0815,1,720,Jun-2010,Sep-2009,97,"Acer Incorporated","Acer Incorporated",Jun-2010,Jul-2010,Jul-2010,http://www.spec.org/power_ssj2008/results/res2010q3/power_ssj2008-20100621-00271.html"<A HREF=""/power_ssj2008/results/res2010q3/power_ssj2008-20100621-00271.html"">HTML</A> <A HREF=""/power_ssj2008/results/res2010q3/power_ssj2008-20100621-00271.txt"">Text</A>"
power_ssj2008,1.2,"Acer Incorporated","Gateway GR385 F1",1,2U,"Single Node",2291,959188,866566,774368,676356,584607,483560,389711,291473,194333,96316,295,282,268,252,237,215,193,175,161,144,97.3,3250,3077,2893,2682,2467,2246,2015,1661,1206,668,24,2,12,1,"AMD Opteron 6176",2300,"Twelve Core, 2.30 GHz, 12 MB L3 cache","1,2 chips","64 KB I + 64 KB D on chip per core","512 KB I+D on chip per core","12 MB I+D on chip per chip, 6 MB shared / 6 cores",None,16.0,"Windows Server 2008 Enterprise x64 Edition",R2,NTFS,"8 x 2048 MB","2GB 2Rx8 PC3-10600E; slots 1A, 2A, 3A, and 4A populated on each processor",2,1,2,2,1000,"IBM Corporation","IBM J9 VM (build 2.4, JRE 1.6.0 IBM J9 2.4 Windows Server 2008 amd64-64 jvmwa6460sr7-20091214_49398 (JIT enabled, AOT enabled)",4,"start /affinity [3F,FC0,3F000,FC0000]",64,"-Xmn1400m -Xms1875m -Xmx1875m -Xaggressive -Xcompressedrefs -Xgcpolicy:gencon -XlockReservation -Xnoloa -XtlhPrefetch -Xlp",1875,1875,"Single Supplier",Server,Line-powered,"1 x 300GB SATA 10K RPM 2.5"" HDD, Acer part #KH.30008.005","Integrated SATA Controller","Power saver enabled in OS",PWS-721P-1R,1,720,Feb-2011,Dec-2009,97,"Acer Incorporated","Acer Incorporated",Apr-2011,May-2011,May-2011,http://www.spec.org/power_ssj2008/results/res2011q2/power_ssj2008-20110419-00373.html"<A HREF=""/power_ssj2008/results/res2011q2/power_ssj2008-20110419-00373.html"">HTML</A> <A HREF=""/power_ssj2008/results/res2011q2/power_ssj2008-20110419-00373.txt"">Text</A>"
power_ssj2008,1.2,"Acer Incorporated","Gateway GR385 F1 (AMD Opteron 6174, 2.20 GHz)",1,2U,"Single Node",2426,932415,847493,751423,655635,563895,470210,376403,281052,187838,94104,273,259,245,230,216,198,179,161,146,132,86.5,3410,3268,3066,2847,2615,2371,2108,1741,1285,713,24,2,12,1,"AMD Opteron 6174",2200,"Twelve Core, 2.20 GHz, 12 MB L3 Cache","1,2 chips","64 KB I + 64 KB D on chip per core","512 KB I+D on chip per core","12 MB I+D on chip per chip, 6 MB shared / 6 cores",None,16.0,"Windows Server 2008, Enterprise Edition",R2,NTFS,"8 x 2048 MB","2GB 2Rx8 PC3-10600E; slots 1A, 2A, 3A and 4A populated on each processor",2,2,4,4,1000,"IBM Corporation","IBM J9 VM (build 2.4, JRE 1.6.0 IBM J9 2.4 Windows Server 2008 amd64-64 jvmwa6460sr7-20091214_49398 (JIT enabled, AOT enabled)",4,"start /affinity [00003F, 000FC0, 03F000, FC0000]",64,"-Xmn1400m -Xms1875m -Xmx1875m -Xaggressive -Xcompressedrefs -Xgcpolicy:gencon -XlockReservation -Xnoloa -XtlhPrefetch -Xlp",1500,1500,"Single Supplier",Server,Line-powered,"1 x 64GB SSD 2.5"" SATA, Acer P/N:KF.0640N.001","onboard SATA controller","Power save enabled in OS",PWS-721P-1R,1,720,Oct-2010,Dec-2009,97,"Acer Incorporated","Acer Incorporated",Oct-2010,Nov-2010,Nov-2010,http://www.spec.org/power_ssj2008/results/res2010q4/power_ssj2008-20101021-00307.html"<A HREF=""/power_ssj2008/results/res2010q4/power_ssj2008-20101021-00307.html"">HTML</A> <A HREF=""/power_ssj2008/results/res2010q4/power_ssj2008-20101021-00307.txt"">Text</A>"
power_ssj2008,1.2,"Acer Incorporated","Gateway GR585 F1",1,2U,"Single Node",2210,1.66471e+06,1.51469e+06,1.3483e+06,1.17924e+06,1.00659e+06,841849,676766,508634,337640,168560,524,498,477,447,419,393,355,320,292,267,192,3176,3041,2825,2639,2400,2142,1909,1587,1157,632,48,4,12,1,"AMD Opteron 6168",1900,"12-Core, 1.90 GHz, 12 MB L3 cache","2, 4 chips","64 KB I + 64 KB D on chip per core","512 KB I+D on chip per core","12 MB I+D on chip per chip, 6 MB shared / 6 cores",None,32.0,"Windows Server 2008 Enterprise",R2,NTFS,"16 x 2048 MB","2GB 2Rx8 PC3-10600E; slots 1A, 2A, 3A, and 4A populated on each processor",1,1,2,2,1000,"IBM Corporation","IBM J9 VM (build 2.4, JRE 1.6.0 IBM J9 2.4 Windows Server 2008 amd64-64 jvmwa6460sr7-20091214_49398 (JIT enabled, AOT enabled)",8,"start /affinity [3F,FC0,3F000,FC0000,3F000000,FC0000000,3F000000000,FC0000000000]",64,"-Xmn1400m -Xms1875m -Xmx1875m -Xaggressive -Xcompressedrefs -Xgcpolicy:gencon -XlockReservation -Xnoloa -XtlhPrefetch -Xlp",1875,1875,"Single Supplier",Server,Line-powered,"1 x 500GB SATA2 7200 RPM 3.5"" HDD, Acer part #KH.500W8.019","Integrated SATA Controller","Power saver enabled in OS",PWS-1K41F-1R,1,1400,Jul-2010,Dec-2009,97,"Acer Incorporated","Acer Incorporated",Apr-2011,May-2011,May-2011,http://www.spec.org/power_ssj2008/results/res2011q2/power_ssj2008-20110419-00371.html"<A HREF=""/power_ssj2008/results/res2011q2/power_ssj2008-20110419-00371.html"">HTML</A> <A HREF=""/power_ssj2008/results/res2011q2/power_ssj2008-20110419-00371.txt"">Text</A>"
power_ssj2008,1.2,"Acer Incorporated","Gateway GR585 F1",1,2U,"Single Node",2350,1.86167e+06,1.67893e+06,1.49776e+06,1.30792e+06,1.11804e+06,931463,749161,558806,376859,186949,571,538,511,478,439,402,360,324,295,266,185,3259,3123,2932,2738,2549,2316,2080,1724,1277,702,48,4,12,1,"AMD Opteron 6176",2300,"12-Core, 2.30 GHz, 12 MB L3 cache","2, 4 chips","64 KB I + 64 KB D on chip per core","512 KB I+D on chip per core","12 MB I+D on chip per chip, 6 MB shared / 6 cores",None,32.0,"Windows Server 2008 Enterprise",R2,NTFS,"16 x 2048 MB","2GB 2Rx8 PC3-10600E; slots 1A, 2A, 3A, and 4A populated on each processor",1,1,2,2,1000,"IBM Corporation","IBM J9 VM (build 2.4, JRE 1.6.0 IBM J9 2.4 Windows Server 2008 amd64-64 jvmwa6460sr7-20091214_49398 (JIT enabled, AOT enabled)",8,"start /affinity [3F,FC0,3F000,FC0000,3F000000,FC0000000,3F000000000,FC0000000000]",64,"-Xmn1400m -Xms1875m -Xmx1875m -Xaggressive -Xcompressedrefs -Xgcpolicy:gencon -XlockReservation -Xnoloa -XtlhPrefetch -Xlp",1875,1875,"Single Supplier",Server,Line-powered,"1 x 500GB SATA2 7200 RPM 3.5"" HDD, Acer part #KH.500W8.019","Integrated SATA Controller","Power saver enabled in OS",PWS-1K41F-1R,1,1400,Feb-2011,Dec-2009,97,"Acer Incorporated","Acer Incorporated",Apr-2011,May-2011,May-2011,http://www.spec.org/power_ssj2008/results/res2011q2/power_ssj2008-20110419-00372.html"<A HREF=""/power_ssj2008/results/res2011q2/power_ssj2008-20110419-00372.html"">HTML</A> <A HREF=""/power_ssj2008/results/res2011q2/power_ssj2008-20110419-00372.txt"">Text</A>"
power_ssj2008,1.2,"Acer Incorporated","Gateway GR585 F1",1,2U,"Single Node",2555,1.80858e+06,1.63498e+06,1.4486e+06,1.27681e+06,1.09069e+06,902327,727284,544348,363095,181853,518,488,457,430,400,361,324,290,262,234,142,3493,3349,3170,2969,2728,2502,2246,1877,1388,776,48,4,12,1,"AMD Opteron 6174",2200,"12-Core, 2.20 GHz, 12 MB L3 cache","2,4 chips","64 KB I + 64 KB D on chip per core","512 KB I+D on chip per core","12 MB I+D on chip per chip, 6 MB shared / 6 cores",None,32.0,"Windows Server 2008, Enterprise Edition",R2,NTFS,"16 x 2048 MB","2GB 1Rx8 PC3-10600E; slots 1A, 2A, 3A and 4A populated on each processor",1,1,2,2,1000,"IBM Corporation","IBM J9 VM (build 2.4, JRE 1.6.0 IBM J9 2.4 Windows Server 2008 amd64-64 jvmwa6460sr7-20091214_49398 (JIT enabled, AOT enabled)",8,"start /affinity [3F,FC0,3F000,FC0000,3F000000,FC0000000,3F000000000,FC0000000000]",64,"-Xmn1400m -Xms1875m -Xmx1875m -Xaggressive -Xcompressedrefs -Xgcpolicy:gencon -XlockReservation -Xnoloa -XtlhPrefetch -Xlp",1875,1875,"Single Supplier",Server,Line-powered,"1 x 64GB SSD 2.5"" SATA, Acer P/N:KF.0640N.001","onboard SATA controller","Power save enabled in OS",PWS-1K41F-1R,1,1400,Aug-2010,Dec-2009,97,"Acer Incorporated","Acer Incorporated",Oct-2010,Nov-2010,Nov-2010,http://www.spec.org/power_ssj2008/results/res2010q4/power_ssj2008-20101103-00309.html"<A HREF=""/power_ssj2008/results/res2010q4/power_ssj2008-20101103-00309.html"">HTML</A> <A HREF=""/power_ssj2008/results/res2010q4/power_ssj2008-20101103-00309.txt"">Text</A>"
power_ssj2008,1.2,"Acer Incorporated","Gateway GT110 F1",1,Tower,"Single Node",1263,184372,167467,147685,128631,110639,92954,74273,55967,36243,18608,94.5,91.4,89.7,83.6,79.3,74,68.5,63.6,59.2,53.5,47.7,1952,1832,1646,1538,1395,1255,1084,879,612,348,4,1,4,1,"Intel Xeon Processor L3360",2833,"12M Cache, 2.83 GHz, 1333 MHz FSB","1 chip","32 KB I + 32 KB D on chip per core","12 MB I+D on chip per chip, 6 MB shared / 2 cores",None,None,4.00,"Microsoft Windows Server 2008 Enterprise x64 Edition SP2","Version 6.0.6002 Service Pack 2 Build 6002",NTFS,"2 x 2048 MB","2GB 2Rx8 PC2-6400E ECC CL5; slots 1A and 1B populated",1,1,1,1,1000,"Oracle Corporation","Oracle JRockit(R) 6 P28.0.0 (build P28.0.0-29-114096-1.6.0_11-20090427-1759-windows-x86_64)",2,"start /affinity [0x3,0xC]",64,"--Xms1500m -Xmx1500m -Xns1300m -XXaggressive -Xlargepages -Xgc:genpar -XXcallprofiling -XXgcthreads=2 -XXtlasize:min=4k,preferred=1024k",1500,1500,"Single Supplier",Server,Line-powered,"1 x 320 GB 7200RPM SATA","Integrated SATA controller","Balance power enabled in OS",FSP450-60EP,1,450,Dec-2009,Jul-2009,97,"Acer Incorporated","Acer Incorporated",Apr-2010,May-2010,May-2010,http://www.spec.org/power_ssj2008/results/res2010q2/power_ssj2008-20100423-00256.html"<A HREF=""/power_ssj2008/results/res2010q2/power_ssj2008-20100423-00256.html"">HTML</A> <A HREF=""/power_ssj2008/results/res2010q2/power_ssj2008-20100423-00256.txt"">Text</A>"
power_ssj2008,1.2,"Acer Incorporated","Gateway GT110 F2 (Intel Xeon E3-1270)",1,Tower,"Single Node",3270,395190,358551,317821,276613,236731,197434,158420,118944,79899,38478,102,96.5,86.2,76.1,64.5,56,49.1,42.6,38,33.6,21.4,3873,3716,3689,3634,3670,3523,3227,2789,2102,1146,4,1,4,2,"Intel Xeon E3-1270",3400,"Four core, 3.4GHz, 8MB L3 Cache","1 chips","32 KB I + 32 KB D on chip per core","256 KB I+D on chip per core","8 MB I+D on chip per chip",None,8.0,"Windows Server 2008, Enterprise Edition",R2,NTFS,"2 x 4096 MB","4GB 2Rx8 PC3-10600E ECC; slots 1A,2A",1,1,1,1,1000,"IBM Corporation","IBM J9 VM (build 2.4, JRE 1.6.0 IBM J9 2.4 Windows Server 2008 amd64-64 jvmwa6460sr7-20091214_49398 (JIT enabled, AOT enabled)",2,"start /affinity [0F,F0]",64,"-Xms1400m -Xmn1950 -Xmx1950m -Xcompressedrefs -Xaggressive -Xgcpolicy:gencon -Xlp -XlockReservation -Xnoloa -XtlhPrefetch",1950,1950,"Single Supplier",Server,Line-powered,"1 x 1024GB 3.5"" SATA, Acer Part#KH.01KW8.009","Onboard SATA controller","Power save enabled in OS",FSP450-60EP,1,450,Apr-2011,Dec-2009,97,"Acer Incorporated","Acer Incorporated",Apr-2011,May-2011,May-2011,http://www.spec.org/power_ssj2008/results/res2011q2/power_ssj2008-20110428-00375.html"<A HREF=""/power_ssj2008/results/res2011q2/power_ssj2008-20110428-00375.html"">HTML</A> <A HREF=""/power_ssj2008/results/res2011q2/power_ssj2008-20110428-00375.txt"">Text</A>"
power_ssj2008,1.2,"Acer Incorporated","Gateway GT115 F1 (AMD Opteron 4164EE, 1.80 GHz)",1,Tower,"Single Node",1971,215041,195859,172562,151853,129904,108695,86253,64642,42904,21771,70.3,68.1,65.3,62.8,59.6,56.1,52.3,49.2,46.2,41.7,32,3060,2878,2642,2419,2179,1936,1649,1313,930,522,6,1,6,1,"AMD Opteron 4164EE",1800,"Six-Core, 1.8GHz, 6MB L3 Cache","1 chip","64 KB I + 64 KB D on chip per core","512 KB I+D on chip per core","6 MB I+D on chip per chip",None,8.00,"Windows Server 2008, Enterprise Edition",R2,NTFS,"2 x 4096 MB","4GB, PC3-1066R- ECC, slots 1A, 1B populated",1,1,1,1,1000,"IBM Corporation","IBM J9 VM <build 2.4, JRE 1.6.0 IBM J9 2.4 Windows Server 2008 amd64-64 jvmwa6460sr7-20091214_049398 <JIT enabled, AOT enabled>",2,"start /affinity [3F,FC0]",64,"-Xms1625m -Xmn1200m -Xmx1875m -Xcompressedrefs -Xaggressive -Xgcpolicy:gencon -Xlp -XlockReservation -Xnoloa -XtlhPrefetch",1625,1625,"Single Supplier",Server,Line-powered,"1 x 64 GB SSD 2.5"" SATA (Intel SSDSA2SH064G1GC #899386)","Onboard SATA controller","Power save enabled in OS",FSP450-60EP,1,450,Oct-2010,Sep-2009,97,"Acer Incorporated","Acer Incorporated",Sep-2010,Nov-2010,Nov-2010,http://www.spec.org/power_ssj2008/results/res2010q4/power_ssj2008-20101019-00304.html"<A HREF=""/power_ssj2008/results/res2010q4/power_ssj2008-20101019-00304.html"">HTML</A> <A HREF=""/power_ssj2008/results/res2010q4/power_ssj2008-20101019-00304.txt"">Text</A>"
